"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006935","chemotaxis","34/275","465/28905",0.0731182795698925,7.68539589442815,14.2437209873654,3.1752556247771e-20,9.22267429196621e-18,6.45382100193929e-18,"Prok2/Saa3/Cxcl2/Fpr2/Fpr1/Spp1/Anxa1/Mmp9/Aif1/C5ar1/Ccr5/Trem1/App/S100a9/Cxcr2/Trem3/Ccr1/Cmklr1/Mtus1/Ffar2/Itgam/Itgb2l/Adam8/S100a8/Gab1/Lgals3/Bst1/Ccn3/Thbs1/Fcgr3/Slamf8/Ccrl2/Tirap/Pla2g7",34
"GO:0042330","taxis","34/275","467/28905",0.0728051391862955,7.65248199338135,14.2045431443256,3.6337632983567e-20,9.6748947818747e-18,6.77027477693827e-18,"Prok2/Saa3/Cxcl2/Fpr2/Fpr1/Spp1/Anxa1/Mmp9/Aif1/C5ar1/Ccr5/Trem1/App/S100a9/Cxcr2/Trem3/Ccr1/Cmklr1/Mtus1/Ffar2/Itgam/Itgb2l/Adam8/S100a8/Gab1/Lgals3/Bst1/Ccn3/Thbs1/Fcgr3/Slamf8/Ccrl2/Tirap/Pla2g7",34
"GO:0002758","innate immune response-activating signaling pathway","27/275","278/28905",0.0971223021582734,10.2084368868542,15.120113178567,2.11124783937155e-19,5.18879757445546e-17,3.63100438123496e-17,"Ltf/Acod1/Cd14/Clec4e/Clec4n/Cd300lf/Tlr4/App/S100a9/Gbp2/Slc15a3/Irf7/Ffar2/Ifih1/Oas3/Tifab/Tlr2/S100a8/Casp4/Dhx58/Lamp2/Smpdl3b/Flot1/Irak3/Ifi207/Tirap/Mefv",27
"GO:0042742","defense response to bacterium","32/275","430/28905",0.0744186046511628,7.82207188160676,13.9686134596177,2.59060020964843e-19,5.91211976416196e-17,4.13716905661148e-17,"Lcn2/Ltf/Wfdc21/Camp/Wfdc17/Fpr2/Anxa3/Clec4e/Pglyrp1/Fcgr1/Cebpb/Gbp2b/Tlr4/C5ar1/Trem1/App/Trem3/Gbp2/Hp/Arg2/Oas2/Slc11a1/Hck/Oas3/Tlr2/Casp4/Plac8/Ncf1/Fgr/Slamf8/Wfdc18/Tirap",32
"GO:0097530","granulocyte migration","22/275","169/28905",0.130177514792899,13.6828402366864,16.2062063268487,9.05907202702394e-19,1.88432780290905e-16,1.31861041211723e-16,"Cd177/Cxcl2/Spp1/Anxa1/C5ar1/Trem1/S100a9/Cxcr2/Trem3/Cmklr1/Itgam/Itgb2l/Adam8/Tlr2/S100a8/Lgals3/Bst1/Prtn3/Thbs1/Fcgr3/Slamf8/Tirap",22
"GO:0002221","pattern recognition receptor signaling pathway","26/275","267/28905",0.097378277153558,10.235342185904,14.8583959364473,9.43638336355079e-19,1.88432780290905e-16,1.31861041211723e-16,"Ltf/Acod1/Cd14/Clec4e/Cd300lf/Tlr4/App/S100a9/Gbp2/Slc15a3/Irf7/Ffar2/Ifih1/Oas3/Tifab/Tlr2/S100a8/Casp4/Dhx58/Lamp2/Smpdl3b/Flot1/Irak3/Ifi207/Tirap/Mefv",26
"GO:0050727","regulation of inflammatory response","30/275","411/28905",0.072992700729927,7.67219641672196,13.3520414150468,6.22708472044596e-18,1.17032562834264e-15,8.18967674688991e-16,"Mmp8/Acod1/Ggt1/Fpr2/Anxa1/Pglyrp1/Fcgr1/Ier3/Cebpb/Tlr4/Ccr5/App/S100a9/Zbp1/Socs3/Ffar2/Nupr1/Adam8/Tlr2/S100a8/Casp4/Bst1/Ncf1/Ccn3/Smpdl3b/Fcgr3/Slamf8/Alox5ap/Siglece/Mefv",30
"GO:0002274","myeloid leukocyte activation","25/275","281/28905",0.0889679715302491,9.35134260757037,13.7872911302907,3.9134796166724e-17,6.94642631959352e-15,4.86095362912993e-15,"Cd177/Mmp8/Camp/Anxa3/Anxa1/Plscr1/Aif1/Cd300lf/Tlr4/C5ar1/Fcgr4/Pirb/App/Cxcr2/Slc11a1/Pram1/Itgam/Itgb2l/Tlr2/Fgr/Pilrb1/Thbs1/Fcgr3/Tmem106a/Nampt",25
"GO:1990266","neutrophil migration","19/275","140/28905",0.135714285714286,14.2648051948052,15.4193956488443,1.0146654397639e-16,1.70624004212929e-14,1.19398858396594e-14,"Cd177/Cxcl2/Spp1/C5ar1/Trem1/S100a9/Cxcr2/Trem3/Itgam/Itgb2l/Adam8/Tlr2/S100a8/Lgals3/Bst1/Prtn3/Fcgr3/Slamf8/Tirap",19
"GO:0019221","cytokine-mediated signaling pathway","30/275","471/28905",0.0636942675159236,6.69484655471917,12.2126004228101,2.59418259297765e-16,4.1442066922818e-14,2.90002306709712e-14,"Mmp8/Il1r2/Ifitm1/Ifitm6/Cxcl2/Oasl2/Il36g/Il1rn/Cd300lf/Ifitm2/Csf2rb2/Pirb/Il13ra1/Csf2rb/Cxcr2/Zbp1/Oas2/Ccr1/Irf7/Il1rap/Ifih1/Oas3/Ebi3/Ceacam1/Ifitm3/Casp4/Gab1/Irak3/Ifnar2/Ccrl2",30
"GO:0062207","regulation of pattern recognition receptor signaling pathway","20/275","171/28905",0.116959064327485,12.2934609250399,14.5164931072416,3.02121728304061e-16,4.59656629491179e-14,3.21657419006429e-14,"Ltf/Acod1/Cd14/Cd300lf/Tlr4/App/S100a9/Gbp2/Slc15a3/Irf7/S100a8/Casp4/Dhx58/Lamp2/Smpdl3b/Flot1/Irak3/Ifi207/Tirap/Mefv",20
"GO:0002685","regulation of leukocyte migration","22/275","253/28905",0.0869565217391304,9.1399209486166,12.7449349670775,5.2073244689307e-15,7.56245530828799e-13,5.29203692440612e-13,"Fpr2/Anxa1/Mmp9/Aif1/C5ar1/Trem1/App/Cxcr2/Ccr1/Cmklr1/Mtus1/Adam8/Tlr2/Mmp14/Lgals3/Bst1/Ccn3/Thbs1/Slamf8/St3gal4/Tirap/Pla2g7",22
"GO:0006909","phagocytosis","21/275","239/28905",0.0878661087866109,9.23552681627995,12.5297219928771,1.79545220324467e-14,2.49411729972466e-12,1.7453274506598e-12,"Fpr2/Anxa3/Anxa1/Fcgr1/Aif1/Cd300lf/Tlr4/Tgm2/Slc11a1/Itgam/Rab20/Hck/Tlr2/Cd302/Fgr/Msr1/Prtn3/Mertk/Thbs1/Fcgr3/Siglece",21
"GO:0071621","granulocyte chemotaxis","17/275","137/28905",0.124087591240876,13.0427339084273,13.8473027086635,1.98144589854032e-14,2.6377998524318e-12,1.84587328442967e-12,"Cxcl2/Spp1/Anxa1/C5ar1/Trem1/S100a9/Cxcr2/Trem3/Cmklr1/Itgam/Itgb2l/S100a8/Lgals3/Bst1/Thbs1/Fcgr3/Tirap",17
"GO:0035456","response to interferon-beta","13/275","72/28905",0.180555555555556,18.9780303030303,14.969182648987,1.69375304334697e-13,2.16461638939743e-11,1.5147500901343e-11,"Ifitm1/Ifitm6/Acod1/Ifi202b/Gbp2b/Ifitm2/Gbp2/Ifit1/Ifitm3/Xaf1/Ifit3/Ifnar2/Ifi207",13
"GO:0050729","positive regulation of inflammatory response","17/275","167/28905",0.101796407185629,10.6997278170931,12.3203816232268,5.39632647898426e-13,6.63125503859796e-11,4.64040382241399e-11,"Mmp8/Fcgr1/Cebpb/Tlr4/Ccr5/App/S100a9/Zbp1/Ffar2/Nupr1/Adam8/Tlr2/S100a8/Casp4/Fcgr3/Alox5ap/Mefv",17
"GO:0045071","negative regulation of viral genome replication","12/275","67/28905",0.17910447761194,18.8255088195387,14.3163205921991,1.62960658699882e-12,1.92836779461526e-10,1.349428612392e-10,"Ltf/Ifitm1/Ifitm6/Plscr1/Oasl2/Ifitm2/Oas2/Ifih1/Oas3/N4bp1/Ifitm3/Ifi207",12
"GO:0009615","response to virus","23/275","377/28905",0.0610079575596817,6.41249095731854,10.3673281016298,2.21927497317389e-12,2.53235126403234e-10,1.77208272294035e-10,"Lcn2/Ifitm1/Ifitm6/Acod1/Plscr1/Oasl2/Gbp2b/Ifitm2/Rtp4/Ifi44l/Zbp1/Oas2/Irf7/Ifit1/Ifih1/Oas3/Ifitm3/Dhx58/Irak3/Ifit3/Ifnar2/Ifi207/Mlkl",23
"GO:0002237","response to molecule of bacterial origin","24/275","422/28905",0.0568720379146919,5.97776820336062,10.0956125991013,3.21915742058349e-12,3.54662343405663e-10,2.48184768105965e-10,"Ltf/Mmp8/Wfdc21/Acod1/Cxcl2/Cd14/Plscr1/Il36g/Cebpb/Gbp2b/Tlr4/C5ar1/Fcgr4/S100a9/Cmpk2/Gbp2/Slc11a1/Tifab/Tlr2/S100a8/Fosl2/Casp4/Irak3/Tirap",24
"GO:0051607","defense response to virus","21/275","314/28905",0.0668789808917197,7.02958888245512,10.5286454209768,3.66287291877023e-12,3.85310111501453e-10,2.69631390109245e-10,"Ifitm1/Ifitm6/Acod1/Plscr1/Oasl2/Gbp2b/Ifitm2/Rtp4/Ifi44l/Zbp1/Oas2/Irf7/Ifit1/Ifih1/Oas3/Ifitm3/Dhx58/Ifit3/Ifnar2/Ifi207/Mlkl",21
"GO:0030593","neutrophil chemotaxis","14/275","112/28905",0.125,13.1386363636364,12.614501751023,3.73853316323789e-12,3.85310111501453e-10,2.69631390109245e-10,"Cxcl2/Spp1/C5ar1/Trem1/S100a9/Cxcr2/Trem3/Itgam/Itgb2l/S100a8/Lgals3/Bst1/Fcgr3/Tirap",14
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","18/275","219/28905",0.0821917808219178,8.63910336239103,11.1215186365131,4.3273974283106e-12,4.32063586982887e-10,3.0234842558328e-10,"Ltf/Mmp8/Cd14/Tlr4/Ccr5/App/Arg2/Oas2/Ifih1/Oas3/Adam8/Tlr2/Thbs1/Fcgr3/Irak3/Tmem106a/Tirap/Vsir",18
"GO:0002688","regulation of leukocyte chemotaxis","15/275","140/28905",0.107142857142857,11.2616883116883,11.9284851740612,6.1106386578957e-12,5.91620924605356e-10,4.14003078448819e-10,"Fpr2/Aif1/C5ar1/Trem1/App/Cxcr2/Ccr1/Cmklr1/Mtus1/Bst1/Ccn3/Thbs1/Slamf8/Tirap/Pla2g7",15
"GO:0071706","tumor necrosis factor superfamily cytokine production","18/275","226/28905",0.079646017699115,8.37152051488335,10.9034501736162,7.35084993440691e-12,6.90763692365591e-10,4.83380967822919e-10,"Ltf/Mmp8/Cd14/Tlr4/Ccr5/App/Arg2/Oas2/Ifih1/Oas3/Adam8/Tlr2/Thbs1/Fcgr3/Irak3/Tmem106a/Tirap/Vsir",18
"GO:0002687","positive regulation of leukocyte migration","16/275","179/28905",0.0893854748603352,9.39522600304723,11.0422093481446,1.93885498106617e-11,1.7698976184304e-09,1.23853473076227e-09,"Fpr2/Mmp9/Aif1/C5ar1/Trem1/App/Cxcr2/Ccr1/Cmklr1/Adam8/Tlr2/Mmp14/Lgals3/Thbs1/Tirap/Pla2g7",16
"GO:0001818","negative regulation of cytokine production","20/275","312/28905",0.0641025641025641,6.73776223776224,9.9867603879,2.61102748975198e-11,2.31728689715488e-09,1.62158549363544e-09,"Il1r2/Acod1/Anxa1/Pglyrp1/Tlr4/Arg2/Cmklr1/Slc11a1/Oas3/N4bp1/Tlr2/Ceacam1/Xaf1/Dhx58/Mertk/Thbs1/Irak3/Mefv/Vsir/Anxa4",20
"GO:0032680","regulation of tumor necrosis factor production","17/275","216/28905",0.0787037037037037,8.27247474747475,10.5144373934681,3.43946635145773e-11,2.97002567375877e-09,2.07835747667033e-09,"Ltf/Mmp8/Cd14/Tlr4/Ccr5/App/Arg2/Oas2/Ifih1/Oas3/Tlr2/Thbs1/Fcgr3/Irak3/Tmem106a/Tirap/Vsir",17
"GO:0032496","response to lipopolysaccharide","22/275","402/28905",0.054726368159204,5.75223880597015,9.40374066452578,5.59853584146102e-11,4.66266782427873e-09,3.26283056050343e-09,"Ltf/Mmp8/Wfdc21/Acod1/Cxcl2/Cd14/Plscr1/Il36g/Cebpb/Gbp2b/Tlr4/Fcgr4/S100a9/Cmpk2/Gbp2/Slc11a1/Tifab/S100a8/Fosl2/Casp4/Irak3/Tirap",22
"GO:0032640","tumor necrosis factor production","17/275","223/28905",0.0762331838565022,8.01280065226254,10.3032409592454,5.6915194099177e-11,4.66266782427873e-09,3.26283056050343e-09,"Ltf/Mmp8/Cd14/Tlr4/Ccr5/App/Arg2/Oas2/Ifih1/Oas3/Tlr2/Thbs1/Fcgr3/Irak3/Tmem106a/Tirap/Vsir",17
"GO:0002526","acute inflammatory response","14/275","138/28905",0.101449275362319,10.6632411067194,11.1519219038787,6.57936937716357e-11,5.2552712900094e-09,3.67752119923564e-09,"Saa3/Plscr1/Fcgr1/Il1rn/Ccr5/Fcgr4/Cxcr2/Hp/Ffar2/Ctnnbip1/Nupr1/Adam8/Fcgr3/Alox5ap",14
"GO:0002224","toll-like receptor signaling pathway","11/275","71/28905",0.154929577464789,16.2845070422535,12.6375477879442,7.31395583991963e-11,5.69953388013249e-09,3.98840621411792e-09,"Cd300lf/Tlr4/App/S100a9/Irf7/Tifab/Tlr2/S100a8/Smpdl3b/Irak3/Tirap",11
"GO:0030099","myeloid cell differentiation","24/275","500/28905",0.048,5.04523636363636,8.94264838503257,1.08495350296272e-10,8.25339629039498e-09,5.7755419556211e-09,"Clec5a/Plscr1/Cebpb/Cd300lf/Tlr4/G6pdx/Pirb/Fam20c/App/Epb42/Ccr1/Itgam/Ctnnbip1/Adam8/Tifab/Tlr2/Ceacam1/Fosl2/Prtn3/Pilrb1/Tspo2/Prxl2a/Ifi207/Tirap",24
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production","14/275","144/28905",0.0972222222222222,10.2189393939394,10.86913197537,1.16859652978999e-10,8.68294398297446e-09,6.07612981462408e-09,"Mmp8/Cd14/Tlr4/Ccr5/App/Oas2/Ifih1/Oas3/Adam8/Tlr2/Thbs1/Fcgr3/Tmem106a/Tirap",14
"GO:0042119","neutrophil activation","9/275","42/28905",0.214285714285714,22.5233766233766,13.6804052610826,1.89859551858538e-10,1.37863924588189e-08,9.64740880735731e-09,"Cd177/Camp/Anxa3/Anxa1/Fcgr4/Cxcr2/Pram1/Itgam/Itgb2l",9
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","19/275","313/28905",0.060702875399361,6.38042404879466,9.379961451088,2.09961548168416e-10,1.49072699199576e-08,1.04317737616308e-08,"Ltf/Acod1/Fpr2/Fpr1/Cd14/Clec4e/Plscr1/Clec4n/Tlr4/C5ar1/Cmklr1/Ffar2/Pram1/Itgam/Tlr2/Fosl2/Lgals3/Bmx/Tirap",19
"GO:0045069","regulation of viral genome replication","12/275","101/28905",0.118811881188119,12.4882088208821,11.3349929430983,2.43240800308418e-10,1.68946599344652e-08,1.18225048021758e-08,"Ltf/Ifitm1/Ifitm6/Plscr1/Oasl2/Ifitm2/Oas2/Ifih1/Oas3/N4bp1/Ifitm3/Ifi207",12
"GO:0032602","chemokine production","13/275","127/28905",0.102362204724409,10.7591982820329,10.802402256844,2.85519308351426e-10,1.94092380889959e-08,1.35821503009726e-08,"Chil3/Aif1/Tlr4/Trem1/App/Trem3/Arg2/Ffar2/Oas3/Tlr2/Fosl2/Tirap/Mefv",13
"GO:0071675","regulation of mononuclear cell migration","13/275","133/28905",0.0977443609022556,10.2738209159262,10.5059213915795,5.09477874993742e-10,3.3912121054271e-08,2.37309431247085e-08,"Fpr2/Aif1/C5ar1/Trem1/App/Ccr1/Cmklr1/Adam8/Lgals3/Ccn3/Thbs1/Slamf8/Pla2g7",13
"GO:0060337","type I interferon-mediated signaling pathway","10/275","67/28905",0.149253731343284,15.6879240162822,11.7964110410398,7.93952595304076e-10,5.01979171731668e-08,3.51273786593547e-08,"Ifitm1/Ifitm6/Ifitm2/Zbp1/Oas2/Irf7/Ifih1/Oas3/Ifitm3/Ifnar2",10
"GO:0071357","cellular response to type I interferon","10/275","67/28905",0.149253731343284,15.6879240162822,11.7964110410398,7.93952595304076e-10,5.01979171731668e-08,3.51273786593547e-08,"Ifitm1/Ifitm6/Ifitm2/Zbp1/Oas2/Irf7/Ifih1/Oas3/Ifitm3/Ifnar2",10
"GO:0030100","regulation of endocytosis","19/275","339/28905",0.056047197640118,5.89106999195495,8.87796969126672,8.01281306989517e-10,5.01979171731668e-08,3.51273786593547e-08,"Cd177/Fpr2/Abca13/Cd14/Fcgr1/Cd300lf/Tgm2/App/Slc11a1/Hck/Anxa2/Tlr2/Lgals3/Fgr/Prtn3/Flot1/Mertk/Fcgr3/Siglece",19
"GO:0002429","immune response-activating cell surface receptor signaling pathway","18/275","303/28905",0.0594059405940594,6.24410441044104,8.99350727317596,8.97670884368453e-10,5.51549706837925e-08,3.85962137327651e-08,"Ltf/Acod1/Fpr2/Fpr1/Cd14/Plscr1/Clec4n/Tlr4/C5ar1/Cmklr1/Ffar2/Pram1/Itgam/Tlr2/Fosl2/Lgals3/Bmx/Tirap",18
"GO:0032102","negative regulation of response to external stimulus","22/275","470/28905",0.0468085106382979,4.92,8.39736492713596,1.06815105586074e-09,6.43913702542463e-08,4.50596393773228e-08,"Ltf/Acod1/Fpr2/Pglyrp1/Aif1/Ier3/Arg2/Ccr1/Socs3/Oas3/Plaur/Anxa2/Ceacam1/Dhx58/Ccn3/Smpdl3b/Thbs1/Irak3/Slamf8/Ifi207/Siglece/Mefv",22
"GO:0032760","positive regulation of tumor necrosis factor production","13/275","142/28905",0.0915492957746479,9.62266325224072,10.0949263390826,1.15081086919754e-09,6.80896430941878e-08,4.76476079176525e-08,"Mmp8/Cd14/Tlr4/Ccr5/App/Oas2/Ifih1/Oas3/Tlr2/Thbs1/Fcgr3/Tmem106a/Tirap",13
"GO:0002697","regulation of immune effector process","22/275","473/28905",0.0465116279069767,4.88879492600423,8.3575032419939,1.20168053998009e-09,6.85864887282766e-08,4.79952893695279e-08,"Cd177/Anxa1/Pglyrp1/Fcgr1/Tlr4/S100a9/Ffar2/Pram1/Itgam/Itgb2l/Tlr2/Ceacam1/Casp4/Lgals3/Dhx58/Ncf1/Fgr/Fcgr3/Irak3/Slamf8/Tirap/Vsir",22
"GO:0036230","granulocyte activation","9/275","51/28905",0.176470588235294,18.5486631016043,12.2930814178974,1.20214189946275e-09,6.85864887282766e-08,4.79952893695279e-08,"Cd177/Camp/Anxa3/Anxa1/Fcgr4/Cxcr2/Pram1/Itgam/Itgb2l",9
"GO:0048525","negative regulation of viral process","12/275","116/28905",0.103448275862069,10.8733542319749,10.4427545583535,1.23694881800536e-09,6.93342363776688e-08,4.85185464347808e-08,"Ltf/Ifitm1/Ifitm6/Plscr1/Oasl2/Ifitm2/Oas2/Ifih1/Oas3/N4bp1/Ifitm3/Ifi207",12
"GO:0034341","response to type II interferon","13/275","149/28905",0.087248322147651,9.1705918242831,9.79979653849445,2.08407619649475e-09,1.14803852548288e-07,8.03371659048066e-08,"Ifitm1/Ifitm6/Acod1/Gbp2b/Tlr4/Ifitm2/Gbp2/Slc11a1/Rab20/Tlr2/Cdc42ep2/Ifitm3/Mefv",13
"GO:0034340","response to type I interferon","10/275","74/28905",0.135135135135135,14.2039312039312,11.1461249398661,2.16936888405873e-09,1.17476840416401e-07,8.22076629748573e-08,"Ifitm1/Ifitm6/Ifitm2/Zbp1/Oas2/Irf7/Ifih1/Oas3/Ifitm3/Ifnar2",10
"GO:0050764","regulation of phagocytosis","12/275","123/28905",0.0975609756097561,10.2545454545455,10.0804939038448,2.43871633229568e-09,1.29861644694745e-07,9.08742717508074e-08,"Fpr2/Fcgr1/Cd300lf/Tgm2/Slc11a1/Hck/Tlr2/Fgr/Prtn3/Mertk/Fcgr3/Siglece",12
"GO:0002573","myeloid leukocyte differentiation","17/275","287/28905",0.0592334494773519,6.22597402597403,8.72013488512822,2.78099267829965e-09,1.45660190281432e-07,1.01929740271069e-07,"Cebpb/Cd300lf/Tlr4/Pirb/Fam20c/App/Ccr1/Itgam/Ctnnbip1/Adam8/Tlr2/Ceacam1/Fosl2/Prtn3/Pilrb1/Prxl2a/Ifi207",17
"GO:0009620","response to fungus","10/275","76/28905",0.131578947368421,13.8301435406699,10.976355626501,2.83464273521881e-09,1.46075540952001e-07,1.02220393371897e-07,"Ltf/Camp/Clec4e/Clec4n/Clec4a2/App/Zbp1/Tlr2/Clec4a3/Ncf1",10
"GO:0032652","regulation of interleukin-1 production","12/275","128/28905",0.09375,9.85397727272727,9.83909777765335,3.85694007126406e-09,1.95601960756963e-07,1.36877873205762e-07,"Il1r2/Anxa1/Tlr4/Ccr5/App/Arg2/Tlr2/Ceacam1/Casp4/Ifi207/Tmem106a/Mefv",12
"GO:0002446","neutrophil mediated immunity","8/275","41/28905",0.195121951219512,20.5090909090909,12.2513895782927,4.41409354580773e-09,2.2035982623212e-07,1.54202873212099e-07,"Cd177/Anxa3/Trem1/Trem3/Pram1/Itgam/Itgb2l/Ncf1",8
"GO:0002523","leukocyte migration involved in inflammatory response","7/275","27/28905",0.259259259259259,27.250505050505,13.3742869446224,4.9332021371898e-09,2.42485858897252e-07,1.69686175536699e-07,"S100a9/Ffar2/Itgam/Itgb2l/Adam8/S100a8/Slamf8",7
"GO:0019079","viral genome replication","12/275","134/28905",0.0895522388059701,9.41275440976933,9.56638331845868,6.51188693504288e-09,3.10529533693463e-07,2.17301615868516e-07,"Ltf/Ifitm1/Ifitm6/Plscr1/Oasl2/Ifitm2/Oas2/Ifih1/Oas3/N4bp1/Ifitm3/Ifi207",12
"GO:0032612","interleukin-1 production","12/275","134/28905",0.0895522388059701,9.41275440976933,9.56638331845868,6.51188693504288e-09,3.10529533693463e-07,2.17301615868516e-07,"Il1r2/Anxa1/Tlr4/Ccr5/App/Arg2/Tlr2/Ceacam1/Casp4/Ifi207/Tmem106a/Mefv",12
"GO:0032479","regulation of type I interferon production","12/275","136/28905",0.0882352941176471,9.27433155080214,9.47926440601116,7.7080348350587e-09,3.62164283794302e-07,2.53434458044345e-07,"Acod1/Cd14/Tlr4/Oas2/Irf7/Ifih1/Oas3/Tlr2/Xaf1/Dhx58/Flot1/Tirap",12
